time_s,sport_x,sport_y,sport_z,sport_roll,sport_pitch,sport_yaw,sport_vx,sport_vy,sport_vz,sport_yaw_speed,body_height,mode,gait_type,error_code,odom_x,odom_y,odom_z,odom_roll,odom_pitch,odom_yaw,odom_vx,odom_vy,odom_vz,odom_wx,odom_wy,odom_wz
1779593377.140291,-0.129047,-0.019879,0.306632,-0.023773,0.005278,0.537805,-0.000000,0.000000,-0.000000,0.005326,0.316236,0,0,100,-0.129042,-0.019881,0.306632,-0.023777,0.005267,0.537789,0.000000,0.000000,-0.000000,0.002131,0.007457,0.005326
1779593377.144223,-0.129039,-0.019881,0.306632,-0.023763,0.005281,0.537865,0.000000,0.000000,-0.000000,0.008522,0.316234,0,0,100,-0.129042,-0.019881,0.306632,-0.023777,0.005267,0.537789,0.000000,0.000000,-0.000000,0.002131,0.007457,0.005326
1779593377.148215,-0.129039,-0.019891,0.306631,-0.023751,0.005278,0.537918,0.000000,0.000000,-0.000000,0.015979,0.316238,0,0,100,-0.129039,-0.019881,0.306632,-0.023763,0.005281,0.537865,0.000000,0.000000,-0.000000,-0.009587,-0.003196,0.008522
1779593377.150213,-0.129044,-0.019879,0.306632,-0.023779,0.005289,0.537944,0.000000,0.000000,-0.000000,0.012783,0.316234,0,0,100,-0.129039,-0.019881,0.306632,-0.023763,0.005281,0.537865,0.000000,0.000000,-0.000000,-0.009587,-0.003196,0.008522
1779593377.154302,-0.129041,-0.019871,0.306631,-0.023794,0.005303,0.537981,0.000000,0.000000,-0.000000,0.009587,0.316234,0,0,100,-0.129044,-0.019879,0.306632,-0.023779,0.005289,0.537944,0.000000,0.000000,-0.000000,-0.015979,-0.009587,0.012783
1779593377.158310,-0.129035,-0.019866,0.306631,-0.023814,0.005305,0.537983,0.000000,0.000000,-0.000000,-0.002131,0.316238,0,0,100,-0.129044,-0.019879,0.306632,-0.023779,0.005289,0.537944,0.000000,0.000000,-0.000000,-0.015979,-0.009587,0.012783
1779593377.160580,-0.129046,-0.019862,0.306631,-0.023836,0.005306,0.537980,-0.000000,0.000000,-0.000000,-0.003196,0.316234,0,0,100,-0.129035,-0.019866,0.306631,-0.023814,0.005305,0.537983,0.000000,0.000000,-0.000000,-0.017044,-0.008522,-0.002131
1779593377.164389,-0.129041,-0.019862,0.306632,-0.023820,0.005297,0.537969,-0.000000,0.000000,-0.000000,0.002131,0.316236,0,0,100,-0.129041,-0.019862,0.306632,-0.023820,0.005297,0.537970,-0.000000,0.000000,-0.000000,-0.006392,-0.009587,0.002131
1779593377.168255,-0.129042,-0.019866,0.306631,-0.023803,0.005309,0.537969,-0.000000,0.000000,-0.000000,-0.003196,0.316232,0,0,100,-0.129041,-0.019862,0.306632,-0.023820,0.005297,0.537970,-0.000000,0.000000,-0.000000,-0.006392,-0.009587,0.002131
1779593377.170251,-0.129040,-0.019864,0.306632,-0.023797,0.005317,0.537964,0.000000,0.000000,-0.000000,-0.004261,0.316234,0,0,100,-0.129041,-0.019862,0.306632,-0.023820,0.005297,0.537970,-0.000000,0.000000,-0.000000,-0.006392,-0.009587,0.002131
1779593377.174238,-0.129026,-0.019865,0.306632,-0.023771,0.005361,0.537925,0.000000,-0.000000,0.000000,-0.003196,0.316236,0,0,100,-0.129040,-0.019864,0.306632,-0.023797,0.005317,0.537964,0.000000,0.000000,-0.000000,-0.003196,0.005326,-0.004261
1779593377.178258,-0.129023,-0.019868,0.306632,-0.023757,0.005369,0.537903,-0.000000,-0.000000,0.000000,-0.005326,0.316232,0,0,100,-0.129040,-0.019864,0.306632,-0.023797,0.005317,0.537964,0.000000,0.000000,-0.000000,-0.003196,0.005326,-0.004261
1779593377.180253,-0.129017,-0.019872,0.306632,-0.023745,0.005371,0.537897,0.000000,-0.000000,-0.000000,-0.003196,0.316232,0,0,100,-0.129023,-0.019868,0.306632,-0.023757,0.005369,0.537903,-0.000000,-0.000000,0.000000,-0.001065,0.004261,-0.005326
1779593377.184252,-0.129018,-0.019871,0.306632,-0.023749,0.005400,0.537871,-0.000000,0.000000,-0.000000,-0.003196,0.316231,0,0,100,-0.129023,-0.019868,0.306632,-0.023757,0.005369,0.537903,-0.000000,-0.000000,0.000000,-0.001065,0.004261,-0.005326
1779593377.188257,-0.129002,-0.019859,0.306632,-0.023763,0.005426,0.537830,0.000000,0.000000,-0.000000,-0.009587,0.316234,0,0,100,-0.129018,-0.019871,0.306632,-0.023749,0.005400,0.537871,-0.000000,0.000000,-0.000000,-0.009587,-0.003196,-0.003196
1779593377.190250,-0.129003,-0.019861,0.306632,-0.023764,0.005444,0.537817,0.000000,0.000000,-0.000000,-0.004261,0.316233,0,0,100,-0.129003,-0.019861,0.306632,-0.023764,0.005444,0.537817,0.000000,0.000000,-0.000000,-0.010653,-0.004261,-0.004261
1779593377.194258,-0.128991,-0.019854,0.306631,-0.023780,0.005462,0.537778,0.000000,0.000000,-0.000000,-0.007457,0.316234,0,0,100,-0.129003,-0.019861,0.306632,-0.023764,0.005444,0.537817,0.000000,0.000000,-0.000000,-0.010653,-0.004261,-0.004261
1779593377.198265,-0.128996,-0.019863,0.306631,-0.023746,0.005466,0.537760,0.000000,0.000000,-0.000000,0.002131,0.316232,0,0,100,-0.128996,-0.019863,0.306631,-0.023746,0.005466,0.537760,0.000000,0.000000,-0.000000,-0.007457,0.003196,0.002131
1779593377.200248,-0.128987,-0.019856,0.306631,-0.023739,0.005483,0.537757,0.000000,0.000000,-0.000000,0.002131,0.316236,0,0,100,-0.128996,-0.019863,0.306631,-0.023746,0.005466,0.537760,0.000000,0.000000,-0.000000,-0.007457,0.003196,0.002131
1779593377.204431,-0.128994,-0.019868,0.306631,-0.023720,0.005460,0.537733,-0.000000,0.000000,-0.000000,0.000000,0.316233,0,0,100,-0.128996,-0.019863,0.306631,-0.023746,0.005466,0.537760,0.000000,0.000000,-0.000000,-0.007457,0.003196,0.002131
1779593377.208245,-0.128987,-0.019861,0.306631,-0.023729,0.005469,0.537720,0.000000,0.000000,-0.000000,-0.010653,0.316231,0,0,100,-0.128994,-0.019868,0.306631,-0.023720,0.005460,0.537733,-0.000000,0.000000,-0.000000,-0.007457,-0.007457,0.000000
1779593377.210244,-0.128983,-0.019858,0.306631,-0.023730,0.005494,0.537718,0.000000,0.000000,-0.000000,0.003196,0.316231,0,0,100,-0.128994,-0.019868,0.306631,-0.023720,0.005460,0.537733,-0.000000,0.000000,-0.000000,-0.007457,-0.007457,0.000000
1779593377.214292,-0.128993,-0.019866,0.306632,-0.023723,0.005468,0.537690,-0.000000,-0.000000,0.000000,-0.002131,0.316233,0,0,100,-0.128983,-0.019858,0.306631,-0.023730,0.005494,0.537718,0.000000,0.000000,-0.000000,-0.010653,0.015979,0.003196
1779593377.218293,-0.128995,-0.019866,0.306632,-0.023719,0.005455,0.537709,-0.000000,-0.000000,0.000000,0.010653,0.316233,0,0,100,-0.128995,-0.019866,0.306632,-0.023719,0.005455,0.537709,-0.000000,-0.000000,0.000000,-0.006392,-0.013848,0.010653
1779593377.220296,-0.128999,-0.019865,0.306632,-0.023731,0.005448,0.537714,-0.000000,-0.000000,0.000000,-0.001065,0.316231,0,0,100,-0.128995,-0.019866,0.306632,-0.023719,0.005455,0.537709,-0.000000,-0.000000,0.000000,-0.006392,-0.013848,0.010653
1779593377.224259,-0.129003,-0.019866,0.306632,-0.023740,0.005428,0.537731,-0.000000,-0.000000,0.000000,0.001065,0.316236,0,0,100,-0.128995,-0.019866,0.306632,-0.023719,0.005455,0.537709,-0.000000,-0.000000,0.000000,-0.006392,-0.013848,0.010653
1779593377.228254,-0.129006,-0.019871,0.306632,-0.023733,0.005420,0.537738,-0.000000,-0.000000,0.000000,0.006392,0.316238,0,0,100,-0.129003,-0.019866,0.306632,-0.023740,0.005428,0.537731,-0.000000,-0.000000,0.000000,-0.005326,-0.009587,0.001065
1779593377.230276,-0.129011,-0.019884,0.306632,-0.023725,0.005413,0.537766,-0.000000,-0.000000,0.000000,0.012783,0.316234,0,0,100,-0.129003,-0.019866,0.306632,-0.023740,0.005428,0.537731,-0.000000,-0.000000,0.000000,-0.005326,-0.009587,0.001065
1779593377.234286,-0.129005,-0.019870,0.306632,-0.023725,0.005434,0.537820,0.000000,-0.000000,0.000000,0.028762,0.316234,0,0,100,-0.129011,-0.019884,0.306632,-0.023725,0.005413,0.537766,-0.000000,-0.000000,0.000000,-0.005326,-0.008522,0.012783
1779593377.238270,-0.128999,-0.019871,0.306632,-0.023705,0.005442,0.537864,-0.000000,-0.000000,0.000000,0.018109,0.316233,0,0,100,-0.129011,-0.019884,0.306632,-0.023725,0.005413,0.537766,-0.000000,-0.000000,0.000000,-0.005326,-0.008522,0.012783
1779593377.240252,-0.129005,-0.019865,0.306632,-0.023736,0.005439,0.537878,-0.000000,-0.000000,0.000000,0.005326,0.316234,0,0,100,-0.128999,-0.019871,0.306632,-0.023705,0.005442,0.537864,-0.000000,-0.000000,0.000000,-0.009587,0.001065,0.018109
1779593377.244327,-0.129010,-0.019864,0.306632,-0.023736,0.005430,0.537909,-0.000000,-0.000000,0.000000,0.013848,0.316228,0,0,100,-0.128999,-0.019871,0.306632,-0.023705,0.005442,0.537864,-0.000000,-0.000000,0.000000,-0.009587,0.001065,0.018109
1779593377.248328,-0.129009,-0.019865,0.306633,-0.023733,0.005417,0.537920,-0.000000,-0.000000,0.000000,0.004261,0.316228,0,0,100,-0.129010,-0.019864,0.306632,-0.023736,0.005430,0.537909,-0.000000,-0.000000,0.000000,-0.009587,-0.008522,0.013848
1779593377.250300,-0.129005,-0.019862,0.306633,-0.023740,0.005429,0.537930,0.000000,-0.000000,0.000001,0.007457,0.316230,0,0,100,-0.129010,-0.019864,0.306632,-0.023736,0.005430,0.537909,-0.000000,-0.000000,0.000000,-0.009587,-0.008522,0.013848
1779593377.254877,-0.129004,-0.019864,0.306633,-0.023740,0.005422,0.537917,-0.000000,-0.000000,0.000001,-0.008522,0.316233,0,0,100,-0.129005,-0.019862,0.306633,-0.023740,0.005429,0.537930,0.000000,-0.000000,0.000001,-0.011718,0.002131,0.007457
1779593377.258244,-0.129005,-0.019878,0.306633,-0.023726,0.005431,0.537908,-0.000000,-0.000000,0.000001,-0.001065,0.316235,0,0,100,-0.129005,-0.019878,0.306633,-0.023726,0.005431,0.537909,-0.000000,-0.000000,0.000001,-0.009587,0.007457,-0.001065
1779593377.260247,-0.129001,-0.019877,0.306634,-0.023721,0.005432,0.537894,-0.000000,-0.000000,0.000001,-0.017044,0.316233,0,0,100,-0.129005,-0.019878,0.306633,-0.023726,0.005431,0.537909,-0.000000,-0.000000,0.000001,-0.009587,0.007457,-0.001065
1779593377.264252,-0.128998,-0.019869,0.306634,-0.023725,0.005427,0.537865,-0.000000,-0.000000,0.000001,-0.003196,0.316237,0,0,100,-0.128998,-0.019869,0.306634,-0.023725,0.005427,0.537865,-0.000000,-0.000000,0.000001,-0.007457,-0.002131,-0.003196
1779593377.268245,-0.129005,-0.019874,0.306634,-0.023722,0.005429,0.537845,-0.000000,-0.000000,0.000001,-0.001065,0.316236,0,0,100,-0.128998,-0.019869,0.306634,-0.023725,0.005427,0.537865,-0.000000,-0.000000,0.000001,-0.007457,-0.002131,-0.003196
1779593377.270250,-0.129006,-0.019883,0.306634,-0.023697,0.005402,0.537847,-0.000000,-0.000000,0.000001,-0.005326,0.316232,0,0,100,-0.129006,-0.019883,0.306634,-0.023697,0.005402,0.537847,-0.000000,-0.000000,0.000001,0.003196,-0.014914,-0.005326
1779593377.274247,-0.129008,-0.019876,0.306633,-0.023706,0.005404,0.537814,-0.000000,-0.000000,0.000000,-0.005326,0.316230,0,0,100,-0.129006,-0.019883,0.306634,-0.023697,0.005402,0.537847,-0.000000,-0.000000,0.000001,0.003196,-0.014914,-0.005326
1779593377.278247,-0.129008,-0.019875,0.306633,-0.023702,0.005396,0.537784,0.000000,-0.000000,0.000000,-0.008522,0.316234,0,0,100,-0.129006,-0.019883,0.306634,-0.023697,0.005402,0.537847,-0.000000,-0.000000,0.000001,0.003196,-0.014914,-0.005326
1779593377.280243,-0.129012,-0.019884,0.306633,-0.023698,0.005397,0.537769,-0.000000,-0.000000,0.000000,-0.003196,0.316236,0,0,100,-0.129008,-0.019875,0.306633,-0.023702,0.005396,0.537784,0.000000,-0.000000,0.000000,-0.008522,0.006392,-0.008522
1779593377.284293,-0.129009,-0.019874,0.306633,-0.023706,0.005398,0.537732,0.000000,0.000000,0.000000,0.003196,0.316232,0,0,100,-0.129008,-0.019875,0.306633,-0.023702,0.005396,0.537784,0.000000,-0.000000,0.000000,-0.008522,0.006392,-0.008522
1779593377.288305,-0.129012,-0.019879,0.306633,-0.023727,0.005383,0.537730,-0.000000,0.000000,0.000000,0.005326,0.316233,0,0,100,-0.129009,-0.019874,0.306633,-0.023706,0.005398,0.537732,0.000000,0.000000,0.000000,-0.018109,0.004261,0.003196
1779593377.290391,-0.129013,-0.019885,0.306632,-0.023735,0.005372,0.537721,-0.000000,0.000000,-0.000000,-0.006392,0.316231,0,0,100,-0.129009,-0.019874,0.306633,-0.023706,0.005398,0.537732,0.000000,0.000000,0.000000,-0.018109,0.004261,0.003196
1779593377.294261,-0.129012,-0.019878,0.306632,-0.023746,0.005362,0.537711,0.000000,0.000000,-0.000000,-0.008522,0.316236,0,0,100,-0.129013,-0.019885,0.306632,-0.023735,0.005372,0.537721,-0.000000,0.000000,-0.000000,-0.014914,-0.003196,-0.006392
1779593377.298275,-0.129017,-0.019875,0.306632,-0.023763,0.005367,0.537730,0.000000,0.000000,-0.000000,0.004261,0.316236,0,0,100,-0.129017,-0.019875,0.306632,-0.023763,0.005367,0.537731,0.000000,0.000000,-0.000000,-0.011718,0.005326,0.004261
1779593377.300275,-0.129018,-0.019878,0.306632,-0.023761,0.005351,0.537727,-0.000000,0.000000,-0.000000,-0.002131,0.316236,0,0,100,-0.129017,-0.019875,0.306632,-0.023763,0.005367,0.537731,0.000000,0.000000,-0.000000,-0.011718,0.005326,0.004261
1779593377.304345,-0.129023,-0.019876,0.306632,-0.023753,0.005340,0.537760,-0.000000,0.000000,-0.000000,0.004261,0.316231,0,0,100,-0.129017,-0.019875,0.306632,-0.023763,0.005367,0.537731,0.000000,0.000000,-0.000000,-0.011718,0.005326,0.004261
1779593377.308223,-0.129017,-0.019882,0.306632,-0.023726,0.005349,0.537767,0.000000,-0.000000,-0.000000,-0.001065,0.316231,0,0,100,-0.129023,-0.019876,0.306632,-0.023753,0.005340,0.537760,-0.000000,0.000000,-0.000000,-0.021305,-0.006392,0.004261
1779593377.310223,-0.129017,-0.019878,0.306632,-0.023738,0.005358,0.537768,0.000000,0.000000,-0.000000,0.004261,0.316233,0,0,100,-0.129023,-0.019876,0.306632,-0.023753,0.005340,0.537760,-0.000000,0.000000,-0.000000,-0.021305,-0.006392,0.004261
1779593377.314340,-0.129021,-0.019872,0.306633,-0.023746,0.005359,0.537801,0.000000,0.000000,0.000000,0.006392,0.316236,0,0,100,-0.129017,-0.019878,0.306632,-0.023738,0.005358,0.537768,0.000000,0.000000,-0.000000,-0.021305,0.003196,0.004261
1779593377.318349,-0.129011,-0.019875,0.306633,-0.023744,0.005386,0.537814,0.000000,-0.000000,0.000000,0.004261,0.316238,0,0,100,-0.129017,-0.019878,0.306632,-0.023738,0.005358,0.537768,0.000000,0.000000,-0.000000,-0.021305,0.003196,0.004261
1779593377.320301,-0.129010,-0.019876,0.306633,-0.023738,0.005388,0.537844,-0.000000,-0.000000,0.000000,0.020240,0.316236,0,0,100,-0.129011,-0.019875,0.306633,-0.023744,0.005386,0.537814,0.000000,-0.000000,0.000000,-0.010653,-0.005326,0.004261
1779593377.324250,-0.129015,-0.019888,0.306633,-0.023720,0.005374,0.537888,-0.000000,-0.000000,0.000000,0.012783,0.316230,0,0,100,-0.129011,-0.019875,0.306633,-0.023744,0.005386,0.537814,0.000000,-0.000000,0.000000,-0.010653,-0.005326,0.004261
1779593377.328247,-0.129003,-0.019868,0.306633,-0.023742,0.005407,0.537921,0.000000,-0.000000,0.000000,0.012783,0.316232,0,0,100,-0.129015,-0.019888,0.306633,-0.023720,0.005374,0.537889,-0.000000,-0.000000,0.000000,0.005326,-0.004261,0.012783
1779593377.330247,-0.129013,-0.019874,0.306632,-0.023743,0.005381,0.537930,-0.000000,0.000000,-0.000000,0.003196,0.316232,0,0,100,-0.129015,-0.019888,0.306633,-0.023720,0.005374,0.537889,-0.000000,-0.000000,0.000000,0.005326,-0.004261,0.012783
1779593377.334249,-0.129014,-0.019866,0.306633,-0.023760,0.005383,0.537942,0.000000,0.000000,0.000000,0.005326,0.316233,0,0,100,-0.129013,-0.019874,0.306632,-0.023743,0.005381,0.537931,-0.000000,0.000000,-0.000000,-0.010653,-0.021305,0.003196
1779593377.338253,-0.129017,-0.019884,0.306633,-0.023730,0.005364,0.537961,-0.000000,-0.000000,0.000000,0.015979,0.316233,0,0,100,-0.129013,-0.019874,0.306632,-0.023743,0.005381,0.537931,-0.000000,0.000000,-0.000000,-0.010653,-0.021305,0.003196
1779593377.340250,-0.129012,-0.019884,0.306633,-0.023715,0.005375,0.537960,0.000000,-0.000000,0.000000,-0.001065,0.316236,0,0,100,-0.129017,-0.019884,0.306633,-0.023730,0.005364,0.537961,-0.000000,-0.000000,0.000000,-0.012783,-0.001065,0.015979
1779593377.344249,-0.129008,-0.019873,0.306633,-0.023717,0.005382,0.537975,0.000000,0.000000,0.000000,0.010653,0.316234,0,0,100,-0.129017,-0.019884,0.306633,-0.023730,0.005364,0.537961,-0.000000,-0.000000,0.000000,-0.012783,-0.001065,0.015979
1779593377.348246,-0.128994,-0.019873,0.306633,-0.023715,0.005412,0.537960,-0.000000,-0.000000,0.000000,-0.005326,0.316238,0,0,100,-0.129008,-0.019873,0.306633,-0.023717,0.005382,0.537975,0.000000,0.000000,0.000000,-0.013848,0.012783,0.010653
1779593377.350287,-0.128992,-0.019875,0.306633,-0.023714,0.005407,0.537960,-0.000000,-0.000000,0.000000,0.000000,0.316239,0,0,100,-0.128992,-0.019875,0.306633,-0.023714,0.005407,0.537960,-0.000000,-0.000000,0.000000,-0.008522,-0.007457,0.000000
1779593377.354293,-0.128999,-0.019879,0.306633,-0.023697,0.005393,0.537907,-0.000000,-0.000000,0.000000,-0.006392,0.316234,0,0,100,-0.128992,-0.019875,0.306633,-0.023714,0.005407,0.537960,-0.000000,-0.000000,0.000000,-0.008522,-0.007457,0.000000
1779593377.358306,-0.128989,-0.019878,0.306633,-0.023701,0.005396,0.537878,0.000000,-0.000000,0.000000,-0.010653,0.316237,0,0,100,-0.128992,-0.019875,0.306633,-0.023714,0.005407,0.537960,-0.000000,-0.000000,0.000000,-0.008522,-0.007457,0.000000
1779593377.360353,-0.128995,-0.019878,0.306633,-0.023709,0.005380,0.537845,-0.000000,-0.000000,0.000000,-0.015979,0.316236,0,0,100,-0.128989,-0.019878,0.306633,-0.023701,0.005396,0.537878,0.000000,-0.000000,0.000000,-0.003196,-0.003196,-0.010653
1779593377.364247,-0.129000,-0.019881,0.306633,-0.023715,0.005376,0.537811,-0.000000,-0.000000,0.000000,-0.005326,0.316241,0,0,100,-0.128989,-0.019878,0.306633,-0.023701,0.005396,0.537878,0.000000,-0.000000,0.000000,-0.003196,-0.003196,-0.010653
1779593377.368215,-0.128993,-0.019873,0.306633,-0.023697,0.005392,0.537784,0.000000,0.000000,-0.000000,-0.009587,0.316234,0,0,100,-0.129000,-0.019881,0.306633,-0.023715,0.005376,0.537811,-0.000000,-0.000000,0.000000,-0.022371,-0.002131,-0.005326
1779593377.370223,-0.128993,-0.019874,0.306632,-0.023701,0.005407,0.537769,0.000000,0.000000,-0.000000,-0.011718,0.316237,0,0,100,-0.129000,-0.019881,0.306633,-0.023715,0.005376,0.537811,-0.000000,-0.000000,0.000000,-0.022371,-0.002131,-0.005326
1779593377.374293,-0.128994,-0.019885,0.306632,-0.023687,0.005387,0.537726,-0.000000,-0.000000,-0.000000,-0.011718,0.316236,0,0,100,-0.128993,-0.019874,0.306632,-0.023701,0.005407,0.537769,0.000000,0.000000,-0.000000,-0.006392,0.002131,-0.011718
1779593377.378272,-0.128992,-0.019886,0.306632,-0.023673,0.005408,0.537745,0.000000,0.000000,-0.000000,0.004261,0.316234,0,0,100,-0.128993,-0.019874,0.306632,-0.023701,0.005407,0.537769,0.000000,0.000000,-0.000000,-0.006392,0.002131,-0.011718
1779593377.380249,-0.128987,-0.019885,0.306632,-0.023668,0.005412,0.537749,0.000000,0.000000,-0.000000,0.005326,0.316236,0,0,100,-0.128992,-0.019886,0.306632,-0.023673,0.005408,0.537745,0.000000,0.000000,-0.000000,-0.010653,0.010653,0.004261
1779593377.384363,-0.128988,-0.019878,0.306632,-0.023667,0.005429,0.537756,0.000000,0.000000,-0.000000,0.006392,0.316232,0,0,100,-0.128992,-0.019886,0.306632,-0.023673,0.005408,0.537745,0.000000,0.000000,-0.000000,-0.010653,0.010653,0.004261
1779593377.388347,-0.128996,-0.019875,0.306632,-0.023681,0.005395,0.537748,-0.000000,0.000000,-0.000000,-0.005326,0.316234,0,0,100,-0.128988,-0.019878,0.306632,-0.023667,0.005429,0.537757,0.000000,0.000000,-0.000000,-0.006392,-0.001065,0.006392
1779593377.390309,-0.128996,-0.019874,0.306632,-0.023691,0.005396,0.537735,0.000000,0.000000,-0.000000,-0.011718,0.316239,0,0,100,-0.128988,-0.019878,0.306632,-0.023667,0.005429,0.537757,0.000000,0.000000,-0.000000,-0.006392,-0.001065,0.006392
1779593377.394283,-0.128999,-0.019880,0.306632,-0.023704,0.005376,0.537753,-0.000000,0.000000,-0.000000,0.003196,0.316236,0,0,100,-0.128996,-0.019874,0.306632,-0.023691,0.005396,0.537735,0.000000,0.000000,-0.000000,-0.002131,-0.005326,-0.011718
1779593377.398221,-0.129012,-0.019892,0.306632,-0.023697,0.005346,0.537776,-0.000000,0.000000,-0.000000,0.011718,0.316233,0,0,100,-0.128996,-0.019874,0.306632,-0.023691,0.005396,0.537735,0.000000,0.000000,-0.000000,-0.002131,-0.005326,-0.011718
1779593377.400216,-0.129019,-0.019882,0.306632,-0.023718,0.005334,0.537785,-0.000000,0.000000,-0.000000,0.010653,0.316236,0,0,100,-0.129012,-0.019892,0.306632,-0.023697,0.005346,0.537777,-0.000000,0.000000,-0.000000,-0.024501,0.000000,0.011718
1779593377.404275,-0.129021,-0.019888,0.306633,-0.023709,0.005289,0.537790,-0.000000,-0.000000,0.000000,0.000000,0.316232,0,0,100,-0.129012,-0.019892,0.306632,-0.023697,0.005346,0.537777,-0.000000,0.000000,-0.000000,-0.024501,0.000000,0.011718
1779593377.408323,-0.129029,-0.019890,0.306633,-0.023716,0.005281,0.537826,-0.000000,-0.000000,0.000000,0.004261,0.316238,0,0,100,-0.129021,-0.019888,0.306633,-0.023709,0.005289,0.537790,-0.000000,-0.000000,0.000000,-0.002131,-0.018109,0.000000
1779593377.410310,-0.129031,-0.019887,0.306633,-0.023715,0.005272,0.537842,-0.000000,0.000000,0.000000,0.017044,0.316234,0,0,100,-0.129031,-0.019887,0.306633,-0.023715,0.005272,0.537842,-0.000000,0.000000,0.000000,-0.008522,-0.012783,0.017044
