x,y,z
0.243987,1.94806,0.548688
0.486597,1.433,0.235857
0.479959,1.40432,0.257882
0.499752,1.40041,0.345435
0.979675,2.43961,0.530344
0.979253,2.41046,0.578152
0.957218,2.33591,0.615206
0.623433,1.09488,0.230831
1.30584,1.10366,0.207395
1.52092,1.17895,0.237171
1.44271,1.13423,0.272315
-0.98177,0.443756,0.223214
-0.972524,0.455342,0.195473
-0.982261,0.464094,0.166868
-1.96788,1.03542,0.390936
-2.20792,1.10332,0.347878
-2.20551,1.12356,0.288253
-2.20147,1.14344,0.228594
-2.19583,1.16294,0.168942
-2.00475,2.00365,0.630396
-2.01866,2.03491,0.568428
-1.99047,2.03843,0.500399
-1.99232,2.0618,0.436441
-2.00171,2.09051,0.372424
-2.00953,2.11844,0.307303
-1.98311,2.12242,0.241216
-1.98787,2.14846,0.175029
-1.43007,2.77402,0.794171
-1.40958,2.76985,0.720499
-1.39328,2.77106,0.649324
-1.37602,2.77053,0.578888
-1.35274,2.76092,0.508345
-1.33061,2.77607,0.37353
-1.30977,2.76886,0.306009
-1.25609,2.71168,0.239668
-1.27177,2.75876,0.173643
-0.168805,1.87528,0.576962
-0.164852,1.87456,0.541065
-0.162937,1.88241,0.507441
-0.156661,1.87114,0.470391
-0.158195,1.91041,0.406779
-0.306716,2.6033,0.438293
-0.308449,2.63691,0.387244
-0.303719,2.64092,0.333396
-0.291645,2.63594,0.225653
-0.286177,2.63574,0.171967
0.329036,1.86162,0.547136
0.325504,1.83994,0.507975
0.32356,1.82777,0.472153
0.324543,1.83311,0.440079
0.323737,1.82783,0.406597
0.326061,1.84129,0.375559
0.328239,1.85396,0.343912
0.326802,1.84574,0.180648
1.20408,2.45857,0.641402
0.500237,1.27213,0.367718
0.510358,1.29246,0.350696
0.504008,1.29099,0.289469
0.483583,1.25864,0.268461
0.889277,1.18985,0.341702
3.8509,1.63445,0.235437
-1.0921,0.553714,0.159254
-1.10369,0.547694,0.190267
-1.09452,0.543089,0.222324
-1.09447,0.537877,0.253902
-1.09359,0.532732,0.285479
-2.08802,1.36861,0.185097
-2.14742,1.37994,0.245627
-2.15881,1.37516,0.308085
-2.14963,1.36368,0.370037
-2.15787,1.35784,0.432901
-2.15504,1.34845,0.495146
-2.15915,1.34122,0.55837
-1.05731,2.75798,0.15898
-1.05673,2.76008,0.222972
-1.06012,2.76949,0.287132
-1.053,2.75993,0.350969
-1.05466,2.76642,0.41556
-1.05067,2.7627,0.479626
-1.05013,2.76536,0.544611
-1.04919,2.76738,0.610008
-1.04266,2.75922,0.67396
-1.04468,2.76682,0.74157
-1.03645,2.75564,0.805407
-1.03666,2.76003,0.873835
-0.171472,2.62569,0.195461
-0.165154,2.62733,0.248236
-0.158597,2.62759,0.301008
-0.146616,2.58787,0.351745
-0.10784,2.34224,0.384393
-0.0916731,2.26096,0.42139
-0.0374608,1.86992,0.413641
-0.0338805,1.87558,0.447877
-0.117044,2.61977,0.61918
-0.110103,2.62004,0.673499
0.371936,1.86724,0.150875
0.379351,1.86784,0.183588
0.386613,1.86757,0.216342
0.385193,1.82838,0.249128
0.383181,1.78844,0.279908
0.391585,1.7945,0.311108
0.431415,1.86704,0.415017
0.439974,1.87022,0.449469
0.522421,2.11452,0.571309
0.473172,1.17272,0.174369
0.402236,1.05681,0.203078
0.396803,1.02777,0.24331
0.454365,1.0943,0.271863
0.483816,1.11851,0.304835
0.522167,1.161,0.327218
1.01039,1.20318,0.197486
-1.10807,0.182698,0.21143
-1.04559,0.216683,0.183437
-1.01989,0.237008,0.15575
-1.18624,0.642212,0.336002
-1.17772,0.6532,0.303735
-1.17828,0.664384,0.272102
-1.18796,0.676016,0.240383
-1.20671,0.688346,0.207854
-1.19463,0.698965,0.176051
-1.57648,1.35044,0.536912
-1.56797,1.36155,0.489513
-1.56734,1.37614,0.443502
-1.56557,1.39019,0.397354
-1.57168,1.40799,0.351653
-1.56762,1.421,0.305072
-1.57138,1.43787,0.258494
-1.57395,1.45428,0.211398
-1.56642,1.46563,0.164274
-2.00503,2.54236,0.850057
-1.99734,2.55747,0.774987
-1.9954,2.57786,0.701613
-1.99922,2.60373,0.629228
-1.99442,2.62143,0.555019
-1.99463,2.64398,0.481307
-1.9941,2.6659,0.407021
-1.99211,2.68647,0.332105
-1.89851,2.61478,0.256335
-1.85279,2.59,0.184991
-0.763919,2.72869,0.859061
-0.75669,2.72797,0.794902
-0.748535,2.72463,0.731125
-0.743427,2.72874,0.669854
-0.734194,2.72207,0.607249
-0.728384,2.72392,0.546857
-0.721703,2.7233,0.486622
-0.71098,2.71183,0.425965
-0.702224,2.72165,0.308472
-0.697088,2.72436,0.249641
-0.69146,2.72559,0.190808
0.0836634,2.48515,0.716635
0.0839113,2.58265,0.686359
0.0840904,2.58359,0.632639
0.0846459,2.58385,0.421627
0.0847296,2.58764,0.369872
0.0847799,2.59008,0.318036
0.0847928,2.59115,0.266155
0.0847635,2.59086,0.214265
0.0846774,2.57921,0.162855
0.0838975,1.95879,0.155546
0.538234,1.80989,0.462643
0.525411,1.79281,0.392071
0.4832,1.71226,0.259131
1.40005,1.26947,0.257203
-0.937326,0.363751,0.168228
-0.928249,0.361126,0.195911
-0.918473,0.358782,0.223119
-0.917683,0.354144,0.249799
-0.916205,0.349692,0.276483
-1.91118,0.862606,0.245448
-1.91157,0.855194,0.297581
-1.91059,0.847637,0.349686
-1.91814,0.841042,0.402471
-1.9144,0.833158,0.45467
-1.90927,0.82513,0.50673
-2.02988,1.83792,0.197299
-2.03259,1.83441,0.261178
-2.03381,1.8301,0.325055
-2.0249,1.82003,0.388324
-2.02318,1.81413,0.451802
-2.02865,1.81233,0.516228
-2.02398,1.8048,0.579651
-2.03421,1.80566,0.645896
-2.02657,1.79644,0.709317
-2.03455,1.79594,0.776659
-1.79463,2.81159,0.162264
-1.78824,2.80566,0.238197
-1.787,2.80585,0.313831
-1.78443,2.80457,0.389423
-1.787,2.80941,0.465663
-1.79638,2.79363,0.695495
-1.7992,2.79913,0.77426
-1.80121,2.80376,0.853851
-1.79542,2.79936,0.931752
-1.79391,2.79997,1.012
-0.604562,2.69187,0.152948
-0.598411,2.69576,0.21005
-0.591742,2.69823,0.267175
-0.584563,2.69927,0.324283
-0.573881,2.68937,0.380737
-0.53693,2.69439,0.668193
0.204686,2.57915,0.153773
0.215744,2.57018,0.204531
0.226631,2.55985,0.2548
0.238143,2.55814,0.304831
0.24534,2.50635,0.352159
0.215608,2.06336,0.365543
0.20996,1.84078,0.411784
0.216989,1.83541,0.443363
0.224965,1.83798,0.476436
0.233066,1.84058,0.510009
0.511758,1.53375,0.241578
0.510239,1.47638,0.314927
0.578287,1.59371,0.352194
1.02811,2.4454,0.49569
1.02626,2.40625,0.543227
-1.81131,-0.465992,0.177112
1.51497,1.11965,0.180433
-0.992579,0.427468,0.315396
-1.00433,0.435467,0.289075
-1.01637,0.443589,0.262294
-1.01778,0.453355,0.235125
-1.03826,0.46067,0.207232
-1.01834,0.473161,0.180825
-1.01749,0.483184,0.153729
-2.19951,1.1014,0.603573
-2.19482,1.11894,0.544044
-2.18758,1.13573,0.484655
-2.18846,1.15435,0.426362
-2.18778,1.17256,0.367941
-2.19523,1.19289,0.309691
-2.19144,1.21033,0.25088
-2.1861,1.22732,0.192058
-2.02825,2.01732,0.793615
-2.01536,2.02645,0.725145
-2.00832,2.03935,0.658745
-2.03149,2.0733,0.597826
-2.0297,2.08991,0.532014
-2.00301,2.08862,0.46357
-2.00649,2.10883,0.398727
-2.02382,2.13932,0.333881
-2.02434,2.15767,0.267347
-1.40563,2.74821,0.956565
-1.39791,2.75238,0.88409
-1.38315,2.74589,0.809809
-1.37339,2.74652,0.738718
-1.3621,2.74461,0.668101
-1.35533,2.74926,0.599572
-1.34762,2.75233,0.531314
-1.33409,2.7463,0.462632
-1.32456,2.74617,0.3953
-1.31415,2.74449,0.328384
-1.30288,2.74125,0.261931
-1.29076,2.73648,0.195987
-0.178251,1.88457,0.515002
-0.178962,1.89106,0.480775
-0.179517,1.89666,0.44639
-0.178346,1.8954,0.376282
-0.176762,1.89144,0.306917
-0.176576,1.89253,0.272595
-0.176253,1.89273,0.238259
-0.175794,1.89204,0.203931
-0.175205,1.89045,0.169637
0.319633,1.86364,0.513374
0.312408,1.84154,0.474495
0.307362,1.84264,0.407108
0.300928,1.86373,0.274925
0.29837,1.86442,0.241477
0.295625,1.86425,0.208039
0.290876,1.8534,0.175231
0.515709,1.3115,0.285769
0.502572,1.29693,0.263759
0.495482,1.30022,0.220516
0.502893,1.31789,0.198089
0.882924,1.20545,0.246042
0.871747,1.20306,0.220171
0.868118,1.20611,0.194272
-1.15674,0.0781861,0.154348
-1.21907,0.0436576,0.185622
-1.23574,0.0289912,0.221525
-1.24146,0.0191179,0.258427
-1.12022,0.588773,0.163882
-1.14092,0.583492,0.193814
-1.13284,0.578925,0.22536
-1.13293,0.574166,0.256503
-1.1222,0.569821,0.287335
-1.12065,0.565179,0.318192
-1.11827,0.560577,0.349005
-1.10516,0.556506,0.378662
-1.73089,1.299,0.173358
-1.74309,1.29875,0.223603
-1.75312,1.29767,0.27438
-1.80027,1.31042,0.327214
-1.90881,1.34568,0.386976
-1.93448,1.34992,0.44482
-1.93068,1.34326,0.500578
-1.95248,1.34589,0.560317
-1.90966,1.32514,0.609849
-1.83803,1.2943,0.651276
-1.9521,2.40549,0.21048
-1.95986,2.41187,0.281591
-1.96618,2.41704,0.353206
-1.96359,2.41437,0.424626
-1.95211,2.40387,0.495014
-1.95412,2.40538,0.567054
-1.95466,2.40562,0.639397
-1.95299,2.40394,0.71182
-1.95059,2.40164,0.784586
-1.95402,2.4045,0.859704
-1.94861,2.39955,0.932962
-1.03116,2.74986,0.195012
-1.02617,2.75299,0.257974
-1.02039,2.75466,0.320923
-1.01381,2.75488,0.383819
-0.998303,2.75092,0.509274
-0.989398,2.74675,0.571748
-0.9841,2.74997,0.635605
-0.977973,2.75166,0.699709
-0.971018,2.75182,0.764013
-0.967042,2.7583,0.83061
-0.21848,2.61962,0.171912
-0.209157,2.62214,0.224468
-0.189818,2.62304,0.329568
-0.107366,2.03722,0.34229
-0.140648,2.37518,0.411505
-0.116079,2.23615,0.441148
-0.0836614,2.08058,0.500362
-0.124145,2.56321,0.636346
-0.106142,2.47771,0.669734
0.42357,1.85192,0.22548
0.429529,1.83982,0.2582
0.440861,1.84606,0.291136
0.457185,1.83675,0.356645
0.487726,1.8701,0.428575
0.355435,0.996341,0.187803
0.440435,1.09497,0.204107
0.409073,1.0457,0.221727
0.467293,1.11233,0.23451
0.5436,1.189,0.270714
1.31149,1.28922,0.19854
1.37003,1.30645,0.233412
-1.00855,0.244337,0.26589
-1.00237,0.256815,0.237967
-0.976322,0.275311,0.211107
-0.921712,0.301885,0.18729
-0.866266,0.327613,0.166423
-1.20541,0.690463,0.38205
-1.23756,0.703184,0.352767
-1.90329,0.772316,0.360301
-1.92411,0.789955,0.311558
-1.91373,0.804654,0.261457
-1.91195,0.820149,0.211689
-1.91872,0.836658,0.161534
-1.58873,1.39648,0.562567
-1.58159,1.40595,0.514328
-1.58217,1.41915,0.46763
-1.58163,1.43178,0.420773
-1.58883,1.44839,0.374509
-1.58603,1.45988,0.327174
-1.58587,1.48577,0.232296
-1.58845,1.50024,0.184306
-1.87354,2.69427,0.925458
-1.82452,2.65854,0.8351
-1.8513,2.7056,0.769721
-1.80555,2.67232,0.684964
-1.80404,2.68789,0.612537
-1.83352,2.73853,0.545051
-1.89442,2.82564,0.478836
-1.88232,2.82984,0.401399
-1.86896,2.8324,0.324364
-1.84787,2.82572,0.247759
-1.83855,2.8326,0.171711
-0.680281,2.69136,0.783649
-0.678134,2.69604,0.72326
-0.672258,2.68987,0.661185
-0.669111,2.69138,0.601458
-0.665481,2.69135,0.542
-0.661703,2.69074,0.482962
-0.660354,2.69711,0.424971
-0.655339,2.69257,0.366286
-0.65308,2.696,0.308342
-0.65037,2.69798,0.25035
-0.647218,2.6985,0.192351
0.114782,1.92862,0.522045
0.109086,1.82948,0.467562
0.108771,1.84392,0.436648
0.128656,2.30633,0.463615
0.137093,2.52727,0.441129
0.137875,2.58073,0.394258
0.136414,2.58413,0.342235
0.13445,2.57617,0.2899
0.132822,2.57684,0.238041
0.131103,2.57614,0.186186
0.105747,1.97543,0.166981
0.526488,1.62057,0.223262
0.523273,1.62111,0.194017
-1.69777,-0.498168,0.168929
-0.978842,0.440473,0.173843
-0.999292,0.43289,0.200319
-0.988763,0.426249,0.255843
-0.977509,0.424061,0.283022
-0.985208,0.418489,0.310939
-2.0382,1.04332,0.172434
-1.92487,1.01393,0.229101
-1.88742,1.00054,0.281192
-1.87703,0.992772,0.332558
-1.8751,0.986732,0.384063
-1.87183,0.980444,0.435472
-1.86723,0.973907,0.486748
-1.88074,0.970757,0.540856
-2.02121,1.984,0.194456
-2.03118,1.98769,0.260065
-2.06389,2.0064,0.327169
-2.05422,1.9972,0.39332
-2.03476,1.98165,0.457983
-2.03052,1.97613,0.523698
-2.01737,1.96481,0.587973
-2.01768,1.96232,0.654501
-2.01733,1.95937,0.721401
-2.0474,1.97617,0.796907
-1.4913,2.80414,0.212314
-1.48817,2.80611,0.282943
-1.48392,2.80659,0.353542
-1.47341,2.79823,0.423447
-1.43849,2.75492,0.488887
-1.44813,2.77545,0.561176
-1.4616,2.8017,0.636124
-1.45748,2.80278,0.707824
-1.45779,2.81036,0.781699
-1.4508,2.80746,0.853768
-0.461033,2.65848,0.161095
-0.453414,2.66174,0.216224
-0.445396,2.6636,0.271363
-0.43699,2.66404,0.326476
-0.41905,2.66067,0.43647
-0.411757,2.66654,0.492465
-0.401853,2.6613,0.547351
-0.391611,2.65465,0.602023
-0.38312,2.65616,0.658401
-0.374213,2.65617,0.714997
0.24489,2.04159,0.171882
0.255208,2.05155,0.208807
0.273719,2.11893,0.246574
0.280074,2.0971,0.285104
0.355628,2.53028,0.348645
0.36551,2.51515,0.397622
0.336969,2.26825,0.420758
0.387701,2.50066,0.49633
0.395186,2.47297,0.54243
0.40206,2.44322,0.587178
0.493521,1.35693,0.207929
0.510665,1.35896,0.251912
0.531931,1.35349,0.319184
0.526025,1.33099,0.339144
-1.29817,-0.0309733,0.223183
-1.21366,0.02166,0.189581
-1.16334,0.057324,0.158563
-1.07003,0.528029,0.328278
-1.08413,0.546068,0.272304
-1.08503,0.555429,0.243865
-1.08446,0.574197,0.186983
-1.09198,0.583495,0.157958
-2.16114,1.29371,0.595217
-2.11786,1.29683,0.530065
-2.01728,1.28027,0.461151
-1.98038,1.2837,0.402827
-1.97891,1.29882,0.348364
-1.79041,1.24772,0.288667
-1.74987,1.24726,0.239043
-1.71672,1.24894,0.19117
-1.97931,2.31648,0.862323
-1.96753,2.32363,0.789348
-1.96177,2.33573,0.718783
-1.95462,2.3465,0.648392
-1.96843,2.3756,0.582033
-1.96597,2.39045,0.512382
-1.9473,2.39071,0.441029
-1.94214,2.40293,0.371555
-1.94301,2.42063,0.30222
-1.94983,2.4439,0.232295
-1.94056,2.45235,0.161891
-1.05608,2.73182,0.839047
-1.05339,2.739,0.773804
-1.0459,2.73672,0.706979
-1.04169,2.74066,0.642297
-1.03227,2.73418,0.576453
-1.0266,2.73491,0.512551
-1.02067,2.73498,0.449065
-1.00587,2.7287,0.323034
-0.997233,2.73428,0.198517
-0.0445363,1.8764,0.454997
-0.0587989,2.05527,0.368431
-0.0937615,2.52797,0.359536
-0.101073,2.61814,0.31192
-0.101933,2.61932,0.258763
-0.101988,2.60912,0.205757
-0.101306,2.58858,0.153685
0.430603,1.84416,0.38433
0.42577,1.83874,0.349438
0.511833,1.16252,0.296259
0.501975,1.17207,0.200697
0.495806,1.17318,0.163018
1.4441,1.37518,0.20735
-0.933241,0.306783,0.176698
-0.989536,0.284921,0.201366
-0.996856,0.273243,0.258113
-1.01367,0.263086,0.287512
-1.91444,0.770819,0.195828
-1.90542,0.763841,0.2473
-1.89504,0.75684,0.298249
-1.86442,0.748426,0.347567
-1.20948,0.688217,0.410464
-1.58899,1.42351,0.182148
-1.59094,1.42145,0.230327
-1.59174,1.41886,0.278515
-1.59139,1.41573,0.326678
-1.58989,1.41207,0.374781
-1.58725,1.40787,0.422792
-1.59239,1.40746,0.471942
-1.61413,1.41507,0.524501
-2.10424,1.64854,0.672927
-2.11148,1.64816,0.739564
-1.9371,2.68115,0.191051
-1.97684,2.72509,0.26726
-1.98118,2.73228,0.344771
-1.97716,2.73083,0.422108
-1.98546,2.74234,0.501092
-1.97852,2.73798,0.578644
-1.95649,2.71784,0.653144
-1.89307,2.65421,0.716474
-1.86264,2.62517,0.785015
-1.87008,2.63597,0.86435
-0.707621,2.71721,0.161391
-0.700909,2.7209,0.220004
-0.68694,2.70431,0.278255
-0.68248,2.71452,0.336766
-0.674127,2.71387,0.39502
-0.665237,2.71177,0.453162
-0.659011,2.71763,0.512375
-0.649036,2.71262,0.570431
-0.638554,2.70616,0.628254
-0.630629,2.70756,0.687801
-0.622119,2.70743,0.747546
0.0850993,2.5944,0.168406
0.0962752,2.5953,0.219606
0.107463,2.59482,0.27081
0.136913,2.48665,0.414789
0.117709,1.84726,0.386705
0.125723,1.86239,0.421556
0.130518,1.81845,0.447242
0.167096,2.27414,0.570741
0.501158,1.60484,0.216418
0.881768,2.29358,0.440602
-1.72763,-0.478869,0.167408
1.3853,1.10146,0.179113
-0.99699,0.44483,0.218177
-1.89022,1.01036,0.510039
-2.18916,1.09163,0.493912
-2.18142,1.10698,0.435013
-2.18184,1.12412,0.377089
-2.20014,1.14563,0.319787
-2.19747,1.16213,0.261193
-2.19325,1.17821,0.202573
-2.02613,1.99677,0.793634
-1.99717,1.9936,0.721371
-2.02405,2.04507,0.597503
-2.02321,2.06098,0.532287
-1.99665,2.05848,0.464156
-1.99302,2.07215,0.399338
-2.02027,2.10838,0.335954
-1.98985,2.11882,0.204096
-1.38691,2.79339,0.885788
-1.37362,2.7874,0.810856
-1.36411,2.78696,0.73871
-1.35362,2.78477,0.667241
-1.34273,2.78169,0.596642
-1.33569,2.78448,0.527781
-1.33303,2.79409,0.460093
-1.31889,2.78524,0.391055
-1.29911,2.7805,0.255984
-1.28768,2.77535,0.189154
-0.287134,2.63993,0.715079
-0.280745,2.60432,0.650828
-0.261594,2.49002,0.575108
-0.206464,2.15359,0.472572
-0.18664,2.0338,0.415567
-0.169783,1.93186,0.367025
-0.1651,1.90834,0.25984
0.298094,1.85296,0.198155
0.514418,1.2956,0.255731
0.512154,1.29734,0.233979
0.907333,1.22807,0.253209
-1.17427,0.0485448,0.178613
-1.18202,0.0388505,0.213339
-1.1889,0.0294719,0.248602
-1.14684,0.590522,0.213334
-1.13635,0.582482,0.275478
-1.13488,0.578431,0.306421
-1.12262,0.574678,0.336483
-1.11953,0.570711,0.367053
-1.66442,1.27739,0.15067
-1.67657,1.27825,0.198827
-1.68754,1.27864,0.247538
-1.69731,1.27856,0.296769
-1.69653,1.27444,0.345909
-1.70292,1.27306,0.395731
-1.71829,1.27504,0.447124
-1.74163,1.27994,0.500774
-1.9448,1.35178,0.587512
-1.83747,1.30761,0.623041
-1.94486,2.46402,0.175649
-1.94494,2.46492,0.247422
-1.95019,2.4707,0.319459
-1.94744,2.4691,0.391407
-1.95056,2.47304,0.464074
-1.95225,2.47569,0.537108
-1.94523,2.47027,0.609113
-1.95124,2.47705,0.684073
-1.94855,2.47574,0.757898
-1.95082,2.47909,0.83379
-0.996502,2.72227,0.161143
-0.991513,2.72604,0.223042
-0.983118,2.71849,0.285668
-0.976627,2.71936,0.347275
-0.969387,2.71879,0.408803
-0.961407,2.71678,0.470212
-0.95698,2.72226,0.532703
-0.951754,2.72626,0.595508
-0.941529,2.71985,0.656818
-0.934756,2.72086,0.719857
-0.927195,2.72034,0.783073
-0.0586795,2.1362,0.159216
-0.0767099,2.50123,0.189896
-0.0670246,2.50247,0.239012
-0.0328204,2.10028,0.277354
-0.0505635,2.55985,0.340284
-0.040235,2.55707,0.390795
-0.0254261,2.45558,0.431022
0.0078159,1.8658,0.402428
-0.000378072,2.61018,0.605639
0.0118619,2.55237,0.647184
0.483547,1.81253,0.232944
0.508562,1.79979,0.330409
0.537863,1.82316,0.399886
0.337156,0.952355,0.15502
0.390215,1.01232,0.154291
0.370484,0.980935,0.172576
0.511113,1.13441,0.181255
0.534512,1.14311,0.215823
1.40356,1.25609,0.211708
-0.889832,0.360689,0.275589
-0.892457,0.368641,0.25146
-0.894429,0.376745,0.22732
-0.915939,0.389252,0.177881
-0.935475,0.39399,0.151624
-1.90149,0.861327,0.479905
-1.89499,0.875518,0.429278
-1.90684,0.89236,0.380461
-1.90749,0.907555,0.330569
-1.9068,0.922517,0.280608
-1.90475,0.937232,0.230611
-2.02874,1.78425,0.747341
-2.03233,1.80262,0.685824
-2.02598,1.81514,0.622417
-2.0267,1.83174,0.560574
-2.02601,1.84747,0.498505
-2.02388,1.86233,0.436251
-2.02035,1.87628,0.373856
-2.02387,1.89463,0.311663
-2.02509,1.91162,0.248893
-2.01728,1.92289,0.185837
-1.67127,2.8403,0.928759
-1.656,2.83651,0.848543
-1.64011,2.83156,0.76962
-1.62837,2.83182,0.69326
-1.6155,2.83032,0.617612
-1.60213,2.82786,0.542842
-1.58708,2.82289,0.468761
-1.57687,2.82427,0.396127
-1.56562,2.82402,0.3239
-1.55916,2.83028,0.252182
-1.54061,2.81951,0.180848
-0.460626,2.68261,0.511838
-0.458266,2.67956,0.454416
-0.457921,2.68471,0.398107
-0.454926,2.6787,0.341212
-0.453955,2.68094,0.284986
-0.452679,2.68174,0.228728
-0.448787,2.67136,0.172788
0.21759,1.82911,0.375873
0.216205,1.83249,0.343284
0.213327,1.82514,0.310057
0.211692,1.8268,0.277613
0.209924,1.82763,0.245144
0.208022,1.82761,0.212673
0.519626,1.4296,0.249042
-1.39238,-0.111136,0.156912
-1.7776,-0.312201,0.187447
-1.78288,-0.325661,0.240476
-1.08572,0.519227,0.20154
-1.07605,0.51588,0.231286
-1.07557,0.511843,0.260698
-1.06435,0.508748,0.289658
-1.06233,0.504892,0.318765
-1.05954,0.501108,0.347817
-2.1655,1.31161,0.167507
-2.17616,1.29352,0.412013
-2.18114,1.28973,0.47393
-2.17599,1.28283,0.535025
-2.16931,1.27547,0.595919
-2.07811,1.24285,0.640959
-1.98954,2.27957,0.23434
-1.98915,2.27882,0.303778
-1.97263,2.26492,0.372213
-1.97632,2.26763,0.44171
-1.98088,2.27086,0.581912
-1.97332,2.26446,0.650916
-1.97956,2.26938,0.723255
-1.99106,2.27861,0.798155
-1.11395,2.78296,0.15903
-1.10927,2.78686,0.223795
-1.09906,2.78045,0.288368
-1.09271,2.78139,0.352842
-1.08553,2.78083,0.417235
-1.07753,2.77879,0.481502
-1.06816,2.78783,0.61249
-1.05768,2.78128,0.676633
-1.05085,2.78195,0.742491
-1.03877,2.77237,0.80624
-0.280539,2.6262,0.203932
-0.271354,2.62791,0.257083
-0.261905,2.62823,0.310215
-0.250695,2.61728,0.362686
-0.162812,2.13685,0.413898
-0.121517,1.8915,0.420039
-0.134043,2.03196,0.477874
-0.202648,2.61937,0.630198
-0.192758,2.61957,0.68482
0.396748,1.88845,0.18104
0.417382,1.86245,0.281932
0.425475,1.82587,0.346081
0.504751,1.20158,0.188983
0.474837,1.15155,0.21014
0.508849,1.14753,0.298678
1.30208,1.29778,0.194907
1.31749,1.29193,0.230372
-1.02845,0.231579,0.260948
-1.00575,0.25947,0.205271
-0.932092,0.292073,0.182015
-0.895783,0.312171,0.159564
-1.18788,0.678028,0.373188
-1.19913,0.688613,0.342761
-1.19164,0.697756,0.310757
-1.8959,0.772186,0.302992
-1.92355,0.805503,0.204289
-1.92041,0.820533,0.154445
-2.09424,1.62842,0.720714
-1.59424,1.39946,0.560773
-1.56954,1.39975,0.509473
-1.57869,1.42923,0.417736
-1.5796,1.46709,0.277239
-1.58624,1.49584,0.182106
-1.84679,2.73489,0.926102
-1.79276,2.69033,0.833266
-1.83222,2.75216,0.771406
-1.77489,2.7026,0.682857
-1.76087,2.70251,0.607659
-1.77141,2.73106,0.537471
-1.81862,2.80322,0.470759
-1.85792,2.86681,0.399245
-1.83879,2.86088,0.321533
-1.81609,2.86708,0.168376
-0.654307,2.70183,0.770567
-0.652635,2.70597,0.710122
-0.647403,2.6992,0.648049
-0.641676,2.69958,0.528795
-0.638437,2.69842,0.469731
-0.636164,2.70868,0.3535
-0.631315,2.70209,0.294995
-0.629104,2.70354,0.236964
-0.62647,2.70352,0.178934
0.132647,1.81067,0.48288
0.13379,1.84522,0.455868
0.167768,2.3711,0.451719
0.177567,2.54207,0.420449
0.177721,2.57615,0.371269
0.17571,2.57906,0.319232
0.17358,2.58061,0.267143
0.170687,2.57082,0.215164
0.168322,2.56964,0.163341
0.128842,1.96952,0.150613
0.921916,2.32103,0.486311
0.514486,1.56457,0.208461
-1.72925,-0.462277,0.200502
-0.997662,0.460874,0.157811
-0.984253,0.438822,0.322422
-2.20096,1.14994,0.19309
-2.19328,1.13596,0.314048
-2.19882,1.1252,0.435452
-2.20407,1.12036,0.496918
-2.02121,2.07685,0.211399
-2.03833,2.08704,0.278548
-2.00503,2.06162,0.344249
-2.00293,2.05832,0.410479
-2.03194,2.077,0.48034
-2.02689,2.07166,0.547338
-2.01229,2.05964,0.612666
-2.01244,2.05801,0.680653
-2.04238,2.07728,0.75656
-1.34714,2.77128,0.152148
-1.35493,2.79172,0.219719
-1.31352,2.73588,0.286695
-1.34033,2.78619,0.355754
-1.33248,2.79153,0.492356
-1.32438,2.78776,0.560192
-1.32057,2.79086,0.629297
-1.31571,2.79242,0.69865
-1.30463,2.78411,0.766195
-1.30237,2.79001,0.837676
-0.240017,2.05487,0.180858
-0.202912,1.90221,0.221396
-0.199362,1.91311,0.255911
-0.193634,1.9133,0.290542
-0.185864,1.90279,0.324487
-0.160538,1.89105,0.460968
-0.149997,1.89911,0.532743
0.296773,1.88565,0.237977
0.334238,1.90068,0.373922
0.468696,2.47652,0.483959
0.477299,2.45743,0.531249
0.489957,2.45633,0.581379
0.511304,1.31959,0.157199
0.507262,1.30058,0.179908
0.475878,1.22895,0.223157
0.987102,1.20151,0.200207
-1.14376,0.136386,0.235037
-1.11082,0.160719,0.204179
-1.0675,0.188104,0.175785
-1.148,0.610175,0.341612
-1.1501,0.619996,0.3115
-1.16135,0.630068,0.2817
-1.18177,0.640626,0.251483
-1.15805,0.669188,0.159912
-2.10927,1.48558,0.670527
-1.59335,1.28691,0.52145
-1.5948,1.30058,0.475972
-1.58599,1.30979,0.429261
-1.58518,1.32239,0.383734
-1.58324,1.33448,0.338102
-1.58018,1.34603,0.292397
-1.92285,2.55027,0.88318
-1.93112,2.57684,0.812944
-1.93873,2.60287,0.74203
-1.93804,2.62058,0.668755
-1.92438,2.64806,0.593968
-1.92277,2.68364,0.446866
-1.92256,2.72087,0.298341
-1.92038,2.73734,0.223203
-0.812739,2.71314,0.794408
-0.802787,2.71449,0.668808
-0.798596,2.71685,0.607376
-0.793841,2.71766,0.546206
-0.785232,2.7086,0.484372
-0.779397,2.70629,0.424092
-0.755162,2.65692,0.361481
-0.766172,2.69713,0.304751
-0.762428,2.69962,0.245807
0.0382852,2.58225,0.670897
0.0382749,2.51532,0.603978
0.042677,1.86506,0.445653
0.0399705,2.17223,0.453863
0.0367757,2.51925,0.450322
0.0356485,2.5929,0.405714
0.0351447,2.58661,0.352855
0.0339173,2.58985,0.248612
0.0332688,2.58942,0.196464
0.0351132,2.33192,0.156581
0.644538,1.91864,0.458306
0.631668,1.89862,0.417021
0.528961,1.69788,0.263624
0.53033,1.70843,0.232461
1.41115,1.19803,0.169063
-0.966631,0.413527,0.150445
-0.97795,0.402599,0.204585
-0.967852,0.40034,0.23221
