time_s,sport_x,sport_y,sport_z,sport_roll,sport_pitch,sport_yaw,sport_vx,sport_vy,sport_vz,sport_yaw_speed,body_height,mode,gait_type,error_code,odom_x,odom_y,odom_z,odom_roll,odom_pitch,odom_yaw,odom_vx,odom_vy,odom_vz,odom_wx,odom_wy,odom_wz
1779593156.466176,-0.122596,-0.009854,0.312159,-0.015677,0.010943,0.526757,-0.004146,-0.000727,-0.024140,0.005326,0.320782,0,0,100,-0.122596,-0.009854,0.312159,-0.015677,0.010943,0.526757,-0.004146,-0.000727,-0.024140,-0.010653,-0.001065,0.005326
1779593156.470170,-0.122593,-0.009854,0.312158,-0.015671,0.010928,0.526798,0.005747,0.005648,-0.024158,0.017044,0.320784,0,0,100,-0.122596,-0.009854,0.312159,-0.015677,0.010943,0.526757,-0.004146,-0.000727,-0.024140,-0.010653,-0.001065,0.005326
1779593156.472162,-0.122601,-0.009859,0.312160,-0.015672,0.010909,0.526807,0.001010,-0.000799,-0.024197,0.001065,0.320786,0,0,100,-0.122596,-0.009854,0.312159,-0.015677,0.010943,0.526757,-0.004146,-0.000727,-0.024140,-0.010653,-0.001065,0.005326
1779593156.476261,-0.122605,-0.009852,0.312162,-0.015679,0.010915,0.526821,-0.000125,0.011314,-0.023909,0.012783,0.320782,0,0,100,-0.122601,-0.009859,0.312160,-0.015672,0.010909,0.526808,0.001010,-0.000799,-0.024197,-0.005326,-0.012783,0.001065
1779593156.480229,-0.122609,-0.009853,0.312165,-0.015675,0.010892,0.526815,0.009095,0.003282,-0.023964,0.004261,0.320782,0,0,100,-0.122609,-0.009853,0.312165,-0.015675,0.010892,0.526815,0.009095,0.003282,-0.023964,0.006392,-0.011718,0.004261
1779593156.482232,-0.122611,-0.009857,0.312167,-0.015680,0.010886,0.526800,0.005192,-0.000985,-0.023998,-0.005326,0.320782,0,0,100,-0.122609,-0.009853,0.312165,-0.015675,0.010892,0.526815,0.009095,0.003282,-0.023964,0.006392,-0.011718,0.004261
1779593156.486318,-0.122600,-0.009860,0.312165,-0.015661,0.010896,0.526796,0.008357,-0.007096,-0.024148,0.001065,0.320784,0,0,100,-0.122600,-0.009860,0.312165,-0.015661,0.010896,0.526796,0.008357,-0.007096,-0.024148,-0.006392,0.004261,0.001065
1779593156.490317,-0.122605,-0.009854,0.312161,-0.015655,0.010895,0.526770,0.001806,0.014652,-0.024115,-0.007457,0.320778,0,0,100,-0.122600,-0.009860,0.312165,-0.015661,0.010896,0.526796,0.008357,-0.007096,-0.024148,-0.006392,0.004261,0.001065
1779593156.492347,-0.122607,-0.009860,0.312160,-0.015651,0.010889,0.526754,-0.005082,0.008748,-0.024370,-0.017044,0.320777,0,0,100,-0.122600,-0.009860,0.312165,-0.015661,0.010896,0.526796,0.008357,-0.007096,-0.024148,-0.006392,0.004261,0.001065
1779593156.496306,-0.122602,-0.009861,0.312161,-0.015662,0.010882,0.526720,-0.001819,-0.000784,-0.024536,-0.018109,0.320786,0,0,100,-0.122607,-0.009860,0.312160,-0.015651,0.010889,0.526754,-0.005082,0.008748,-0.024370,0.000000,-0.012783,-0.017044
1779593156.500277,-0.122609,-0.009856,0.312160,-0.015677,0.010882,0.526688,-0.004920,0.002717,-0.024507,-0.008522,0.320779,0,0,100,-0.122607,-0.009860,0.312160,-0.015651,0.010889,0.526754,-0.005082,0.008748,-0.024370,0.000000,-0.012783,-0.017044
1779593156.502269,-0.122602,-0.009855,0.312158,-0.015679,0.010879,0.526661,0.006512,0.001811,-0.024505,-0.015979,0.320784,0,0,100,-0.122609,-0.009856,0.312160,-0.015677,0.010882,0.526688,-0.004920,0.002717,-0.024507,-0.017044,-0.003196,-0.008522
1779593156.506269,-0.122587,-0.009849,0.312156,-0.015691,0.010914,0.526625,0.006856,0.001198,-0.024703,-0.007457,0.320788,0,0,100,-0.122609,-0.009856,0.312160,-0.015677,0.010882,0.526688,-0.004920,0.002717,-0.024507,-0.017044,-0.003196,-0.008522
1779593156.510262,-0.122583,-0.009847,0.312155,-0.015713,0.010922,0.526584,-0.005930,-0.006641,-0.024839,-0.005326,0.320790,0,0,100,-0.122587,-0.009849,0.312156,-0.015691,0.010914,0.526625,0.006856,0.001198,-0.024703,-0.008522,0.000000,-0.007457
1779593156.512256,-0.122587,-0.009859,0.312154,-0.015686,0.010894,0.526568,-0.013067,-0.003226,-0.024780,-0.006392,0.320784,0,0,100,-0.122587,-0.009849,0.312156,-0.015691,0.010914,0.526625,0.006856,0.001198,-0.024703,-0.008522,0.000000,-0.007457
1779593156.516251,-0.122584,-0.009859,0.312154,-0.015679,0.010898,0.526524,-0.005368,0.000279,-0.024420,-0.008522,0.320784,0,0,100,-0.122587,-0.009859,0.312154,-0.015686,0.010894,0.526568,-0.013067,-0.003226,-0.024780,-0.003196,-0.002131,-0.006392
1779593156.520294,-0.122580,-0.009861,0.312158,-0.015671,0.010891,0.526507,0.007455,0.006851,-0.023795,0.015979,0.320781,0,0,100,-0.122580,-0.009861,0.312158,-0.015671,0.010891,0.526507,0.007455,0.006851,-0.023795,-0.010653,-0.005326,0.015979
1779593156.522328,-0.122582,-0.009861,0.312156,-0.015679,0.010898,0.526501,-0.003814,0.000819,-0.024053,-0.002131,0.320784,0,0,100,-0.122580,-0.009861,0.312158,-0.015671,0.010891,0.526507,0.007455,0.006851,-0.023795,-0.010653,-0.005326,0.015979
1779593156.526298,-0.122585,-0.009865,0.312159,-0.015683,0.010891,0.526500,-0.005740,-0.004525,-0.023975,0.002131,0.320784,0,0,100,-0.122580,-0.009861,0.312158,-0.015671,0.010891,0.526507,0.007455,0.006851,-0.023795,-0.010653,-0.005326,0.015979
1779593156.530247,-0.122593,-0.009859,0.312159,-0.015705,0.010870,0.526522,-0.001996,0.002470,-0.023742,0.001065,0.320784,0,0,100,-0.122585,-0.009865,0.312159,-0.015683,0.010891,0.526501,-0.005740,-0.004525,-0.023975,-0.003196,-0.007457,0.002131
1779593156.532242,-0.122599,-0.009861,0.312161,-0.015717,0.010854,0.526531,-0.003829,0.002680,-0.023709,0.002131,0.320786,0,0,100,-0.122585,-0.009865,0.312159,-0.015683,0.010891,0.526501,-0.005740,-0.004525,-0.023975,-0.003196,-0.007457,0.002131
1779593156.536249,-0.122597,-0.009864,0.312164,-0.015713,0.010852,0.526540,-0.004648,-0.006144,-0.023822,0.009587,0.320784,0,0,100,-0.122599,-0.009861,0.312161,-0.015717,0.010854,0.526531,-0.003829,0.002680,-0.023709,-0.012783,-0.012783,0.002131
1779593156.540291,-0.122600,-0.009868,0.312167,-0.015702,0.010838,0.526575,-0.000014,0.001061,-0.023690,0.012783,0.320786,0,0,100,-0.122599,-0.009861,0.312161,-0.015717,0.010854,0.526531,-0.003829,0.002680,-0.023709,-0.012783,-0.012783,0.002131
1779593156.542327,-0.122602,-0.009868,0.312166,-0.015699,0.010847,0.526598,-0.004539,0.003928,-0.023756,0.011718,0.320786,0,0,100,-0.122600,-0.009868,0.312167,-0.015702,0.010838,0.526575,-0.000014,0.001061,-0.023690,-0.014914,-0.004261,0.012783
1779593156.546354,-0.122601,-0.009881,0.312165,-0.015680,0.010837,0.526652,-0.005875,-0.013279,-0.024160,0.023436,0.320786,0,0,100,-0.122600,-0.009868,0.312167,-0.015702,0.010838,0.526575,-0.000014,0.001061,-0.023690,-0.014914,-0.004261,0.012783
1779593156.550247,-0.122598,-0.009867,0.312163,-0.015688,0.010855,0.526720,-0.001081,-0.007349,-0.024322,0.022371,0.320786,0,0,100,-0.122601,-0.009881,0.312165,-0.015680,0.010837,0.526653,-0.005875,-0.013279,-0.024160,-0.004261,0.010653,0.023436
1779593156.552250,-0.122600,-0.009868,0.312162,-0.015677,0.010863,0.526735,-0.008311,-0.004694,-0.024459,0.006392,0.320784,0,0,100,-0.122601,-0.009881,0.312165,-0.015680,0.010837,0.526653,-0.005875,-0.013279,-0.024160,-0.004261,0.010653,0.023436
1779593156.556251,-0.122600,-0.009862,0.312164,-0.015662,0.010866,0.526764,-0.005593,0.004448,-0.024364,0.012783,0.320782,0,0,100,-0.122600,-0.009868,0.312162,-0.015677,0.010863,0.526736,-0.008311,-0.004694,-0.024459,-0.009587,-0.007457,0.006392
1779593156.560226,-0.122589,-0.009858,0.312161,-0.015654,0.010889,0.526816,0.002530,0.001990,-0.024384,0.011718,0.320784,0,0,100,-0.122600,-0.009868,0.312162,-0.015677,0.010863,0.526736,-0.008311,-0.004694,-0.024459,-0.009587,-0.007457,0.006392
1779593156.562278,-0.122584,-0.009860,0.312162,-0.015649,0.010899,0.526827,0.001954,0.002555,-0.024431,0.006392,0.320784,0,0,100,-0.122589,-0.009858,0.312161,-0.015654,0.010889,0.526816,0.002530,0.001990,-0.024384,-0.012783,-0.005326,0.011718
1779593156.566230,-0.122595,-0.009848,0.312162,-0.015679,0.010894,0.526847,0.001386,0.005072,-0.024370,0.004261,0.320784,0,0,100,-0.122589,-0.009858,0.312161,-0.015654,0.010889,0.526816,0.002530,0.001990,-0.024384,-0.012783,-0.005326,0.011718
1779593156.570265,-0.122592,-0.009839,0.312163,-0.015690,0.010915,0.526861,0.011328,0.005091,-0.024217,0.005326,0.320782,0,0,100,-0.122595,-0.009848,0.312162,-0.015679,0.010894,0.526847,0.001386,0.005072,-0.024370,-0.015979,-0.013848,0.004261
1779593156.572297,-0.122600,-0.009847,0.312164,-0.015681,0.010902,0.526872,-0.005266,-0.002359,-0.024370,0.009587,0.320788,0,0,100,-0.122600,-0.009847,0.312164,-0.015681,0.010902,0.526872,-0.005266,-0.002359,-0.024370,-0.010653,-0.011718,0.009587
1779593156.576267,-0.122593,-0.009854,0.312165,-0.015647,0.010916,0.526868,-0.005634,-0.005885,-0.024309,-0.005326,0.320786,0,0,100,-0.122600,-0.009847,0.312164,-0.015681,0.010902,0.526872,-0.005266,-0.002359,-0.024370,-0.010653,-0.011718,0.009587
1779593156.580222,-0.122583,-0.009854,0.312166,-0.015643,0.010926,0.526846,0.000611,-0.004435,-0.024213,-0.006392,0.320788,0,0,100,-0.122600,-0.009847,0.312164,-0.015681,0.010902,0.526872,-0.005266,-0.002359,-0.024370,-0.010653,-0.011718,0.009587
1779593156.582220,-0.122580,-0.009847,0.312165,-0.015651,0.010948,0.526852,0.000385,-0.002024,-0.024209,0.011718,0.320784,0,0,100,-0.122583,-0.009854,0.312166,-0.015643,0.010926,0.526846,0.000611,-0.004435,-0.024213,-0.005326,-0.004261,-0.006392
1779593156.586222,-0.122584,-0.009847,0.312161,-0.015655,0.010937,0.526826,-0.003676,0.005589,-0.024284,-0.004261,0.320782,0,0,100,-0.122583,-0.009854,0.312166,-0.015643,0.010926,0.526846,0.000611,-0.004435,-0.024213,-0.005326,-0.004261,-0.006392
1779593156.590293,-0.122569,-0.009851,0.312161,-0.015648,0.010927,0.526807,0.005642,-0.002865,-0.024316,-0.002131,0.320784,0,0,100,-0.122584,-0.009847,0.312161,-0.015655,0.010937,0.526826,-0.003676,0.005589,-0.024284,-0.011718,-0.005326,-0.004261
1779593156.592503,-0.122573,-0.009844,0.312161,-0.015661,0.010923,0.526777,0.012109,0.004296,-0.024259,-0.017044,0.320784,0,0,100,-0.122584,-0.009847,0.312161,-0.015655,0.010937,0.526826,-0.003676,0.005589,-0.024284,-0.011718,-0.005326,-0.004261
1779593156.596477,-0.122568,-0.009836,0.312158,-0.015684,0.010959,0.526717,0.006032,0.006854,-0.024505,-0.013848,0.320784,0,0,100,-0.122573,-0.009844,0.312161,-0.015661,0.010923,0.526777,0.012109,0.004296,-0.024259,-0.012783,0.002131,-0.017044
1779593156.600252,-0.122569,-0.009850,0.312157,-0.015653,0.010938,0.526675,-0.001064,-0.009269,-0.024849,-0.015979,0.320784,0,0,100,-0.122573,-0.009844,0.312161,-0.015661,0.010923,0.526777,0.012109,0.004296,-0.024259,-0.012783,0.002131,-0.017044
1779593156.602265,-0.122571,-0.009856,0.312158,-0.015643,0.010944,0.526663,-0.011678,-0.001264,-0.024748,-0.005326,0.320786,0,0,100,-0.122569,-0.009850,0.312157,-0.015653,0.010938,0.526675,-0.001064,-0.009269,-0.024849,0.012783,0.001065,-0.015979
1779593156.606253,-0.122560,-0.009846,0.312158,-0.015640,0.010954,0.526635,0.006724,0.006833,-0.024308,-0.003196,0.320782,0,0,100,-0.122569,-0.009850,0.312157,-0.015653,0.010938,0.526675,-0.001064,-0.009269,-0.024849,0.012783,0.001065,-0.015979
1779593156.610290,-0.122552,-0.009852,0.312160,-0.015629,0.010963,0.526590,0.006041,0.000694,-0.024241,-0.004261,0.320786,0,0,100,-0.122560,-0.009846,0.312158,-0.015640,0.010954,0.526636,0.006724,0.006833,-0.024308,-0.002131,-0.006392,-0.003196
1779593156.612323,-0.122559,-0.009858,0.312159,-0.015636,0.010955,0.526566,0.002247,-0.005845,-0.024260,-0.018109,0.320784,0,0,100,-0.122559,-0.009858,0.312159,-0.015636,0.010955,0.526566,0.002247,-0.005845,-0.024260,-0.012783,-0.007457,-0.018109
1779593156.616318,-0.122552,-0.009857,0.312155,-0.015629,0.010972,0.526537,-0.005613,-0.002727,-0.024216,-0.008522,0.320779,0,0,100,-0.122559,-0.009858,0.312159,-0.015636,0.010955,0.526566,0.002247,-0.005845,-0.024260,-0.012783,-0.007457,-0.018109
1779593156.620248,-0.122550,-0.009844,0.312155,-0.015647,0.010993,0.526545,0.003164,0.005399,-0.023856,-0.002131,0.320784,0,0,100,-0.122559,-0.009858,0.312159,-0.015636,0.010955,0.526566,0.002247,-0.005845,-0.024260,-0.012783,-0.007457,-0.018109
1779593156.622246,-0.122551,-0.009843,0.312156,-0.015663,0.011000,0.526552,-0.002452,0.006390,-0.023844,0.003196,0.320784,0,0,100,-0.122550,-0.009844,0.312155,-0.015647,0.010993,0.526545,0.003164,0.005399,-0.023856,-0.015979,0.000000,-0.002131
1779593156.626251,-0.122557,-0.009837,0.312158,-0.015704,0.011009,0.526575,-0.004346,-0.006631,-0.023978,0.001065,0.320784,0,0,100,-0.122550,-0.009844,0.312155,-0.015647,0.010993,0.526545,0.003164,0.005399,-0.023856,-0.015979,0.000000,-0.002131
1779593156.630377,-0.122564,-0.009839,0.312158,-0.015713,0.010985,0.526591,-0.000396,-0.000226,-0.023871,0.005326,0.320788,0,0,100,-0.122557,-0.009837,0.312158,-0.015704,0.011009,0.526575,-0.004346,-0.006631,-0.023978,-0.006392,-0.008522,0.001065
1779593156.632322,-0.122569,-0.009828,0.312158,-0.015729,0.010998,0.526592,-0.003932,0.004859,-0.023984,-0.010653,0.320784,0,0,100,-0.122557,-0.009837,0.312158,-0.015704,0.011009,0.526575,-0.004346,-0.006631,-0.023978,-0.006392,-0.008522,0.001065
1779593156.636272,-0.122567,-0.009825,0.312154,-0.015745,0.011018,0.526608,-0.006912,0.000901,-0.024434,0.004261,0.320784,0,0,100,-0.122569,-0.009828,0.312158,-0.015729,0.010998,0.526593,-0.003932,0.004859,-0.023984,-0.006392,-0.003196,-0.010653
1779593156.640270,-0.122572,-0.009824,0.312153,-0.015740,0.011001,0.526632,0.003702,0.003156,-0.024458,0.010653,0.320784,0,0,100,-0.122569,-0.009828,0.312158,-0.015729,0.010998,0.526593,-0.003932,0.004859,-0.023984,-0.006392,-0.003196,-0.010653
1779593156.642241,-0.122565,-0.009813,0.312151,-0.015740,0.011012,0.526637,0.011528,0.015205,-0.024253,0.000000,0.320779,0,0,100,-0.122572,-0.009824,0.312153,-0.015740,0.011001,0.526632,0.003702,0.003156,-0.024458,-0.006392,0.003196,0.010653
1779593156.646224,-0.122572,-0.009814,0.312150,-0.015743,0.011013,0.526673,0.004607,0.011974,-0.024454,0.010653,0.320784,0,0,100,-0.122572,-0.009824,0.312153,-0.015740,0.011001,0.526632,0.003702,0.003156,-0.024458,-0.006392,0.003196,0.010653
1779593156.650318,-0.122570,-0.009812,0.312151,-0.015773,0.011011,0.526720,0.011713,-0.003729,-0.024621,0.010653,0.320784,0,0,100,-0.122572,-0.009814,0.312150,-0.015743,0.011013,0.526673,0.004607,0.011974,-0.024454,-0.015979,0.001065,0.010653
1779593156.652331,-0.122575,-0.009813,0.312150,-0.015775,0.011016,0.526750,0.009314,-0.003068,-0.024584,0.009587,0.320788,0,0,100,-0.122572,-0.009814,0.312150,-0.015743,0.011013,0.526673,0.004607,0.011974,-0.024454,-0.015979,0.001065,0.010653
1779593156.656290,-0.122581,-0.009811,0.312149,-0.015782,0.011007,0.526785,-0.000073,-0.000568,-0.024543,0.009587,0.320786,0,0,100,-0.122575,-0.009813,0.312150,-0.015775,0.011016,0.526751,0.009314,-0.003068,-0.024584,-0.011718,-0.001065,0.009587
1779593156.660337,-0.122589,-0.009804,0.312147,-0.015804,0.011004,0.526829,-0.003249,-0.001182,-0.024472,0.006392,0.320786,0,0,100,-0.122575,-0.009813,0.312150,-0.015775,0.011016,0.526751,0.009314,-0.003068,-0.024584,-0.011718,-0.001065,0.009587
1779593156.662330,-0.122594,-0.009798,0.312147,-0.015811,0.011010,0.526838,-0.003377,0.009577,-0.024264,0.011718,0.320788,0,0,100,-0.122589,-0.009804,0.312147,-0.015804,0.011004,0.526829,-0.003249,-0.001182,-0.024472,-0.014914,-0.018109,0.006392
1779593156.666219,-0.122593,-0.009797,0.312150,-0.015822,0.011009,0.526852,0.001278,-0.000198,-0.024205,0.006392,0.320786,0,0,100,-0.122589,-0.009804,0.312147,-0.015804,0.011004,0.526829,-0.003249,-0.001182,-0.024472,-0.014914,-0.018109,0.006392
1779593156.670216,-0.122594,-0.009790,0.312150,-0.015828,0.011015,0.526862,-0.005511,0.005035,-0.024175,0.003196,0.320786,0,0,100,-0.122593,-0.009797,0.312150,-0.015822,0.011009,0.526852,0.001278,-0.000198,-0.024205,-0.012783,0.004261,0.006392
1779593156.672322,-0.122605,-0.009787,0.312148,-0.015842,0.011012,0.526860,-0.007436,0.004145,-0.024289,0.000000,0.320780,0,0,100,-0.122605,-0.009787,0.312148,-0.015842,0.011012,0.526860,-0.007436,0.004145,-0.024289,-0.013848,-0.006392,0.000000
1779593156.676290,-0.122593,-0.009797,0.312148,-0.015820,0.011010,0.526850,0.002817,-0.012186,-0.024429,0.003196,0.320782,0,0,100,-0.122605,-0.009787,0.312148,-0.015842,0.011012,0.526860,-0.007436,0.004145,-0.024289,-0.013848,-0.006392,0.000000
1779593156.680296,-0.122604,-0.009801,0.312146,-0.015808,0.010982,0.526819,-0.003311,0.006368,-0.024241,0.001065,0.320782,0,0,100,-0.122605,-0.009787,0.312148,-0.015842,0.011012,0.526860,-0.007436,0.004145,-0.024289,-0.013848,-0.006392,0.000000
1779593156.682251,-0.122606,-0.009801,0.312146,-0.015815,0.010975,0.526809,-0.003819,0.003938,-0.024341,-0.003196,0.320782,0,0,100,-0.122604,-0.009801,0.312146,-0.015808,0.010982,0.526819,-0.003311,0.006368,-0.024241,-0.006392,-0.003196,0.001065
1779593156.686250,-0.122597,-0.009791,0.312144,-0.015848,0.010997,0.526781,0.001124,-0.005965,-0.024591,-0.010653,0.320788,0,0,100,-0.122604,-0.009801,0.312146,-0.015808,0.010982,0.526819,-0.003311,0.006368,-0.024241,-0.006392,-0.003196,0.001065
1779593156.690248,-0.122596,-0.009789,0.312141,-0.015871,0.010993,0.526780,0.002223,-0.009224,-0.024765,-0.003196,0.320784,0,0,100,-0.122597,-0.009791,0.312144,-0.015848,0.010997,0.526781,0.001124,-0.005965,-0.024591,-0.013848,0.010653,-0.010653
1779593156.692303,-0.122604,-0.009784,0.312140,-0.015883,0.010985,0.526749,0.003424,-0.001756,-0.024610,-0.011718,0.320784,0,0,100,-0.122597,-0.009791,0.312144,-0.015848,0.010997,0.526781,0.001124,-0.005965,-0.024591,-0.013848,0.010653,-0.010653
1779593156.696331,-0.122601,-0.009778,0.312141,-0.015890,0.010981,0.526740,0.005281,0.003652,-0.024375,-0.003196,0.320784,0,0,100,-0.122604,-0.009784,0.312140,-0.015883,0.010985,0.526750,0.003424,-0.001756,-0.024610,-0.014914,-0.001065,-0.011718
1779593156.700350,-0.122598,-0.009786,0.312137,-0.015871,0.010981,0.526719,0.008183,-0.005865,-0.024559,-0.004261,0.320782,0,0,100,-0.122604,-0.009784,0.312140,-0.015883,0.010985,0.526750,0.003424,-0.001756,-0.024610,-0.014914,-0.001065,-0.011718
1779593156.704417,-0.122613,-0.009789,0.312135,-0.015879,0.010966,0.526714,-0.009869,-0.005404,-0.024638,-0.003196,0.320782,0,0,100,-0.122598,-0.009786,0.312137,-0.015871,0.010981,0.526719,0.008183,-0.005865,-0.024559,0.003196,0.008522,-0.004261
1779593156.706451,-0.122611,-0.009780,0.312137,-0.015887,0.010960,0.526704,0.005777,0.010347,-0.024038,-0.005326,0.320784,0,0,100,-0.122613,-0.009789,0.312135,-0.015879,0.010966,0.526714,-0.009869,-0.005404,-0.024638,0.001065,-0.010653,-0.003196
1779593156.710226,-0.122617,-0.009787,0.312140,-0.015903,0.010936,0.526684,-0.005384,0.002734,-0.023933,0.000000,0.320786,0,0,100,-0.122617,-0.009787,0.312140,-0.015903,0.010936,0.526684,-0.005384,0.002734,-0.023933,-0.014914,-0.022371,0.000000
1779593156.712225,-0.122613,-0.009782,0.312140,-0.015895,0.010943,0.526673,0.010285,0.004535,-0.023716,-0.003196,0.320780,0,0,100,-0.122617,-0.009787,0.312140,-0.015903,0.010936,0.526684,-0.005384,0.002734,-0.023933,-0.014914,-0.022371,0.000000
1779593156.716224,-0.122618,-0.009788,0.312136,-0.015911,0.010937,0.526671,-0.005730,-0.001520,-0.024205,-0.002131,0.320781,0,0,100,-0.122617,-0.009787,0.312140,-0.015903,0.010936,0.526684,-0.005384,0.002734,-0.023933,-0.014914,-0.022371,0.000000
1779593156.720220,-0.122614,-0.009779,0.312136,-0.015930,0.010966,0.526688,0.004160,0.000001,-0.024231,0.009587,0.320779,0,0,100,-0.122618,-0.009788,0.312136,-0.015911,0.010937,0.526672,-0.005730,-0.001520,-0.024205,-0.017044,-0.006392,-0.002131
1779593156.722291,-0.122615,-0.009780,0.312136,-0.015925,0.010950,0.526687,0.005290,0.002676,-0.024113,-0.006392,0.320782,0,0,100,-0.122615,-0.009780,0.312136,-0.015925,0.010950,0.526687,0.005290,0.002676,-0.024113,-0.003196,-0.013848,-0.006392
1779593156.726318,-0.122619,-0.009786,0.312135,-0.015927,0.010939,0.526689,-0.004049,-0.007595,-0.024339,0.001065,0.320782,0,0,100,-0.122615,-0.009780,0.312136,-0.015925,0.010950,0.526687,0.005290,0.002676,-0.024113,-0.003196,-0.013848,-0.006392
1779593156.730328,-0.122621,-0.009785,0.312139,-0.015922,0.010929,0.526710,0.003673,-0.001547,-0.023965,0.006392,0.320786,0,0,100,-0.122621,-0.009785,0.312139,-0.015922,0.010929,0.526710,0.003673,-0.001547,-0.023965,-0.009587,0.001065,0.006392
1779593156.732289,-0.122633,-0.009787,0.312140,-0.015926,0.010911,0.526735,0.003714,-0.001503,-0.023978,0.017044,0.320784,0,0,100,-0.122621,-0.009785,0.312139,-0.015922,0.010929,0.526710,0.003673,-0.001547,-0.023965,-0.009587,0.001065,0.006392
1779593156.736307,-0.122631,-0.009778,0.312142,-0.015922,0.010924,0.526777,0.004277,0.005631,-0.023910,0.017044,0.320786,0,0,100,-0.122631,-0.009778,0.312142,-0.015922,0.010924,0.526777,0.004277,0.005631,-0.023910,-0.003196,0.009587,0.017044
1779593156.740294,-0.122637,-0.009781,0.312142,-0.015916,0.010915,0.526806,-0.000929,0.010140,-0.024041,0.008522,0.320782,0,0,100,-0.122631,-0.009778,0.312142,-0.015922,0.010924,0.526777,0.004277,0.005631,-0.023910,-0.003196,0.009587,0.017044
1779593156.742247,-0.122639,-0.009774,0.312144,-0.015933,0.010916,0.526822,-0.001941,0.010114,-0.024100,0.009587,0.320784,0,0,100,-0.122639,-0.009774,0.312144,-0.015934,0.010916,0.526822,-0.001941,0.010114,-0.024100,-0.019175,-0.008522,0.009587
1779593156.744317,-0.122640,-0.009774,0.312142,-0.015941,0.010913,0.526834,-0.008657,0.008523,-0.024352,0.003196,0.320782,0,0,100,-0.122639,-0.009774,0.312144,-0.015934,0.010916,0.526822,-0.001941,0.010114,-0.024100,-0.019175,-0.008522,0.009587
1779593156.750250,-0.122654,-0.009766,0.312141,-0.015976,0.010907,0.526837,-0.004272,0.004688,-0.024562,-0.001065,0.320779,0,0,100,-0.122654,-0.009766,0.312141,-0.015976,0.010907,0.526837,-0.004272,0.004688,-0.024562,-0.012783,-0.009587,-0.001065
1779593156.752245,-0.122654,-0.009763,0.312141,-0.015985,0.010903,0.526828,0.003084,0.005687,-0.024434,-0.003196,0.320782,0,0,100,-0.122654,-0.009766,0.312141,-0.015976,0.010907,0.526837,-0.004272,0.004688,-0.024562,-0.012783,-0.009587,-0.001065
1779593156.756247,-0.122653,-0.009766,0.312140,-0.015977,0.010898,0.526840,-0.001668,0.000939,-0.024554,0.002131,0.320784,0,0,100,-0.122654,-0.009766,0.312141,-0.015976,0.010907,0.526837,-0.004272,0.004688,-0.024562,-0.012783,-0.009587,-0.001065
1779593156.760259,-0.122645,-0.009767,0.312138,-0.015958,0.010934,0.526818,-0.000246,0.008741,-0.024337,0.003196,0.320777,0,0,100,-0.122653,-0.009766,0.312140,-0.015977,0.010898,0.526841,-0.001668,0.000939,-0.024554,-0.003196,-0.005326,0.002131
1779593156.762250,-0.122647,-0.009772,0.312137,-0.015948,0.010927,0.526806,-0.007569,0.003146,-0.024605,-0.007457,0.320777,0,0,100,-0.122647,-0.009772,0.312137,-0.015948,0.010927,0.526806,-0.007569,0.003146,-0.024605,-0.006392,-0.006392,-0.007457
1779593156.766266,-0.122633,-0.009767,0.312137,-0.015951,0.010925,0.526782,0.003883,-0.007266,-0.024650,-0.008522,0.320782,0,0,100,-0.122647,-0.009772,0.312137,-0.015948,0.010927,0.526806,-0.007569,0.003146,-0.024605,-0.006392,-0.006392,-0.007457
1779593156.770261,-0.122639,-0.009776,0.312135,-0.015936,0.010916,0.526760,-0.008325,-0.002066,-0.024812,-0.004261,0.320782,0,0,100,-0.122639,-0.009776,0.312135,-0.015936,0.010916,0.526760,-0.008325,-0.002066,-0.024812,-0.006392,-0.009587,-0.004261
1779593156.772231,-0.122630,-0.009775,0.312133,-0.015927,0.010927,0.526732,0.001801,-0.005115,-0.024892,-0.017044,0.320780,0,0,100,-0.122639,-0.009776,0.312135,-0.015936,0.010916,0.526760,-0.008325,-0.002066,-0.024812,-0.006392,-0.009587,-0.004261
1779593156.776221,-0.122628,-0.009771,0.312133,-0.015941,0.010921,0.526706,-0.000924,-0.000688,-0.024872,-0.006392,0.320784,0,0,100,-0.122639,-0.009776,0.312135,-0.015936,0.010916,0.526760,-0.008325,-0.002066,-0.024812,-0.006392,-0.009587,-0.004261
1779593156.780236,-0.122626,-0.009770,0.312134,-0.015949,0.010930,0.526706,0.003309,0.000651,-0.024781,0.002131,0.320784,0,0,100,-0.122628,-0.009771,0.312133,-0.015941,0.010921,0.526707,-0.000924,-0.000688,-0.024872,-0.009587,-0.005326,-0.006392
1779593156.782262,-0.122632,-0.009772,0.312135,-0.015957,0.010912,0.526685,-0.001643,0.000024,-0.024785,-0.005326,0.320782,0,0,100,-0.122628,-0.009771,0.312133,-0.015941,0.010921,0.526707,-0.000924,-0.000688,-0.024872,-0.009587,-0.005326,-0.006392
1779593156.786251,-0.122629,-0.009776,0.312135,-0.015966,0.010914,0.526651,-0.003748,-0.001159,-0.024871,-0.005326,0.320784,0,0,100,-0.122632,-0.009772,0.312135,-0.015957,0.010912,0.526685,-0.001643,0.000024,-0.024785,-0.003196,-0.020240,-0.005326
